antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({446}),frozenset({567}),0.0005983437844047676,0.0014120913311952516,0.00035900627064286054,0.6,424.9016949152542,0.000358161354571828,2.496469771672012
frozenset({5483}),frozenset({5445}),0.0011966875688095352,0.010722320616533436,0.0007180125412857211,0.6,55.95803571428571,0.0007051812734951253,2.4731941984586663
frozenset({7014}),frozenset({4937}),0.0034943277009238426,0.002489110143123833,0.0020822363697285914,0.5958904109589042,239.39897260273975,0.002073538603204823,2.4684167782898974
frozenset({8038}),frozenset({7765}),0.000885548800919056,0.00780240294863817,0.0005265425302761955,0.5945945945945946,76.20659923727409,0.0005196331217007416,2.447420739393359
frozenset({4460}),frozenset({4391}),0.000885548800919056,0.006198841606433392,0.0005265425302761955,0.5945945945945946,95.92027548784306,0.0005210531535245312,2.4513761907041314
frozenset({8058}),frozenset({8436}),0.0007658800440381025,0.007180125412857211,0.00045474127614762337,0.59375,82.69354166666668,0.0004492421613802252,2.4438643066760437
frozenset({523}),frozenset({1257}),0.0005265425302761955,0.001124886314680963,0.00031113876789047915,0.5909090909090908,525.3056092843327,0.00031054646740407397,2.4416947223418903
frozenset({5449}),frozenset({5448}),0.0005265425302761955,0.010674453113781054,0.00031113876789047915,0.5909090909090908,55.357317570322046,0.00030551821433863425,2.418351336832979
frozenset({2038}),frozenset({2679}),0.0005265425302761955,0.008640084246804845,0.00031113876789047915,0.5909090909090908,68.39158902039787,0.00030658939606936704,2.42332423850781
frozenset({7955}),frozenset({7956}),0.0035900627064286055,0.003254990187161936,0.002106170121104782,0.5866666666666668,180.2360784313726,0.002094484502224061,2.4114798624504155
frozenset({8299}),frozenset({8298}),0.0007419462926619118,0.0012445550715619166,0.0004308075247714327,0.5806451612903226,466.5483870967742,0.00042988413175007375,2.381647599444737
frozenset({6937}),frozenset({6540}),0.0009094825522952467,0.004571346512852424,0.0005265425302761955,0.5789473684210527,126.6470101956462,0.0005223849703822605,2.3641430520319755
frozenset({4360}),frozenset({4341}),0.0006222775357809583,0.0030395864247762193,0.00035900627064286054,0.5769230769230769,189.8031496062992,0.00035711480429265755,2.356451886632347
frozenset({9735}),frozenset({9335}),0.0006222775357809583,0.000406873773395242,0.00035900627064286054,0.5769230769230769,1417.941176470588,0.00035875308223377823,2.3626746619901566
frozenset({2022}),frozenset({2679}),0.0009573500550476282,0.008640084246804845,0.0005504762816523862,0.5750000000000001,66.55027700831025,0.0005422046965230915,2.3326115664781066
frozenset({7057}),frozenset({7059}),0.001388157579819061,0.002513043894500024,0.0007898137954142932,0.5689655172413792,226.40492610837435,0.000786325294483725,2.3141697381647597
frozenset({6940}),frozenset({7050}),0.007922071705519123,0.005193624048633383,0.004475611507347661,0.5649546827794562,108.77850947415317,0.004434467245222879,2.286672989165988
frozenset({6578}),frozenset({6579}),0.0005983437844047676,0.0004308075247714327,0.00033507251926666987,0.56,1299.8844444444444,0.00033481474826194807,2.271748164716429
frozenset({3438}),frozenset({2406}),0.000646211287157149,0.005935570341295294,0.00035900627064286054,0.5555555555555555,93.59767025089604,0.0003551706380926003,2.236644966732085
frozenset({3165}),frozenset({3163}),0.0006940787899095305,0.0015556938394523958,0.00038294002201905126,0.5517241379310345,354.64827586206894,0.0003818602479214944,2.227298836819683
frozenset({8035}),frozenset({8036}),0.001866832607342875,0.0015796275908285865,0.0010291513091762003,0.5512820512820513,348.99494949494954,0.001026202408882183,2.225051115654725
frozenset({4260}),frozenset({4485}),0.004212340242209564,0.013929443300942989,0.0022976401321143074,0.5454545454545454,39.158388003748826,0.002238964577546169,2.169355224737925
frozenset({4916}),frozenset({5128}),0.0073955291752429275,0.00885548800919056,0.0040208702312000385,0.5436893203883495,61.395749147205464,0.003955379211267056,2.1720826539373057
frozenset({4558}),frozenset({4519}),0.0011009525633047725,0.004954286534871476,0.0005983437844047676,0.5434782608695652,109.69859273261919,0.0005928893499448545,2.1796239437807574
frozenset({3453}),frozenset({2406}),0.0005744100330285769,0.005935570341295294,0.00031113876789047915,0.5416666666666667,91.25772849462368,0.00030772931673469226,2.1688678465280833
frozenset({8219}),frozenset({7938}),0.00203436886697621,0.0024651763917476425,0.0011009525633047725,0.5411764705882354,219.52849800114222,0.0010959374852017964,2.1741143591461913
frozenset({4537}),frozenset({4485}),0.0015078263367000143,0.013929443300942989,0.000813747546790484,0.5396825396825398,38.74401352751869,0.0007927443653257526,2.1421532783462274
frozenset({4546}),frozenset({4485}),0.0015556938394523958,0.013929443300942989,0.0008376812981666747,0.5384615384615384,38.65635738831615,0.0008160113490363962,2.13648620618129
frozenset({2018}),frozenset({2678}),0.0009334163036714375,0.013785840792685846,0.0005026087789000048,0.5384615384615384,39.05902777777777,0.000489740850344293,2.1367973449491804
frozenset({7950}),frozenset({8436}),0.0006701450385333397,0.007180125412857211,0.00035900627064286054,0.5357142857142857,74.61071428571428,0.00035419454522138714,2.138381268341538
frozenset({6956}),frozenset({6958}),0.0007658800440381025,0.0036857977119333684,0.000406873773395242,0.53125,144.13433441558442,0.0004040508944813109,2.1254702982145424
frozenset({569}),frozenset({381}),0.0028002489110143126,0.001866832607342875,0.0014838925853238236,0.5299145299145298,283.8575498575498,0.0014786649893480657,2.123301465180743
frozenset({1381}),frozenset({1256}),0.0005983437844047676,0.0038533339715667034,0.00031113876789047915,0.52,134.9480745341615,0.00030883314945935646,2.0753055542259027
frozenset({4392}),frozenset({4396}),0.0005983437844047676,0.004691015269733378,0.00031113876789047915,0.52,110.85020408163267,0.0003083319280612863,2.0735603848547224
frozenset({6644}),frozenset({6646}),0.0037815327174381312,0.0071322579101048295,0.001962567612847638,0.5189873417721519,72.76620508028205,0.0019355967462113695,2.06411977960794
frozenset({2217}),frozenset({2678}),0.000646211287157149,0.013785840792685846,0.00033507251926666987,0.5185185185185185,37.61239711934156,0.0003261639533434848,2.04829094604596
frozenset({5251}),frozenset({5250}),0.006198841606433392,0.003231056435785745,0.0031831889330333637,0.5135135135135135,158.93053053053052,0.0031631601259664807,2.0489139395486626
frozenset({6908}),frozenset({4877}),0.000981283806423819,0.007610932937628644,0.0005026087789000048,0.5121951219512195,67.29728485964105,0.0004951402936565322,2.0343975874778613
frozenset({7967}),frozenset({8404}),0.0017471638504619213,0.010004308075247714,0.000885548800919056,0.5068493150684932,50.66310545978895,0.000868069635501099,2.007491264180748
frozenset({6629}),frozenset({6717}),0.0007658800440381025,0.003159255181657173,0.00038294002201905126,0.5,158.2651515151515,0.0003805204115213961,1.9936814896366857
frozenset({5081}),frozenset({5076}),0.0007180125412857211,0.001053085060552391,0.00035900627064286054,0.5,474.7954545454545,0.0003582501423623433,1.9978938298788953
frozenset({4465}),frozenset({4519}),0.0009573500550476282,0.004954286534871476,0.0004786750275238141,0.5,100.92270531400966,0.00047393204103693317,1.990091426930257
frozenset({8051}),frozenset({8053}),0.001866832607342875,0.0014599588339476329,0.0009334163036714375,0.5,342.4754098360656,0.0009306908049148457,1.9970800823321047
frozenset({4615}),frozenset({4485}),0.0006701450385333397,0.013929443300942989,0.00033507251926666987,0.5,35.89518900343643,0.0003257377719490115,1.972141113398114
frozenset({8191}),frozenset({7963}),0.0006701450385333397,0.0021779713752333543,0.00033507251926666987,0.5,229.57142857142856,0.0003336129625554896,1.9956440572495333
frozenset({4244}),frozenset({4426}),0.001962567612847638,0.001531760088076205,0.000981283806423819,0.5,326.421875,0.0009782776236843078,1.9969364798238476
frozenset({8214}),frozenset({7942}),0.0007180125412857211,0.0020583026183524007,0.00035900627064286054,0.5,242.91860465116278,0.0003575283835491223,1.9958833947632952
frozenset({7890}),frozenset({8436}),0.0006222775357809583,0.007180125412857211,0.00031113876789047915,0.5,69.63666666666667,0.0003066707371419681,1.9856397491742857
frozenset({4517}),frozenset({4485}),0.0018428988559666842,0.013929443300942989,0.0009094825522952467,0.4935064935064935,35.42901771767751,0.0008838119971716861,1.9468572529699328
frozenset({4374}),frozenset({4557}),0.00169929634770954,0.000981283806423819,0.0008376812981666747,0.49295774647887325,502.3600137409825,0.0008360138061783522,1.9702869124928863
frozenset({7840}),frozenset({8249}),0.005169690297257192,0.0028241826623905033,0.0025369776458762146,0.49074074074074076,173.76381042059006,0.0025223774961687724,1.9580906958629423
frozenset({7923}),frozenset({8106}),0.000981283806423819,0.005624431573404816,0.0004786750275238141,0.4878048780487805,86.72963155163465,0.0004731558639004931,1.9413999193090667
frozenset({834}),frozenset({464}),0.0018189651045904935,0.0011488200660571537,0.000885548800919056,0.4868421052631579,423.7757675438597,0.0008834591373074447,1.9464792224353762
frozenset({8282}),frozenset({8436}),0.000885548800919056,0.007180125412857211,0.0004308075247714327,0.4864864864864865,67.75459459459461,0.00042444917332162856,1.9333860715644362
frozenset({5484}),frozenset({5448}),0.000885548800919056,0.010674453113781054,0.0004308075247714327,0.4864864864864865,45.57483941340443,0.0004213547756160572,1.9265813281468476
frozenset({8304}),frozenset({8305}),0.000885548800919056,0.0010291513091762003,0.0004308075247714327,0.4864864864864865,472.70647391577626,0.0004298961610636274,1.9453642842926568
frozenset({7223}),frozenset({7231}),0.0007419462926619118,0.0034464601981714616,0.00035900627064286054,0.4838709677419355,140.3965053763441,0.0003564491822760204,1.930822483366043
frozenset({8967}),frozenset({8966}),0.0007419462926619118,0.0013402900770666795,0.00035900627064286054,0.4838709677419355,361.0195852534562,0.0003580118473890894,1.9349031879756833
frozenset({7816}),frozenset({8106}),0.0006940787899095305,0.005624431573404816,0.00033507251926666987,0.48275862068965514,85.83242846661774,0.0003311687206062721,1.922459432291417
frozenset({5485}),frozenset({5445}),0.001388157579819061,0.010722320616533436,0.0006701450385333397,0.48275862068965514,45.02370689655172,0.0006552607678962487,1.912603513474702
frozenset({2109}),frozenset({2679}),0.000646211287157149,0.008640084246804845,0.00031113876789047915,0.48148148148148145,55.72647994254642,0.00030555544792820516,1.9119084089525904
frozenset({7053}),frozenset({7054}),0.0011009525633047725,0.001962567612847638,0.0005265425302761955,0.4782608695652174,243.6914103923648,0.000524381836432172,1.912905078742042
frozenset({6985}),frozenset({6535}),0.0017232300990857308,0.002417308888995261,0.000813747546790484,0.4722222222222222,195.35038503850384,0.0008095819673541798,1.8901566778945351
frozenset({2473}),frozenset({2165}),0.0008616150495428654,0.0004308075247714327,0.000406873773395242,0.4722222222222222,1096.1327160493827,0.0004065025831484426,1.8939205752162225
frozenset({2041}),frozenset({2678}),0.0012684888229381073,0.013785840792685846,0.0005983437844047676,0.4716981132075472,34.21612945492662,0.0005808565994444414,1.8667625156424161
frozenset({4258}),frozenset({4485}),0.001627495093580968,0.013929443300942989,0.0007658800440381025,0.47058823529411764,33.78370729735193,0.0007432099434095035,1.8625777182093297
frozenset({6914}),frozenset({6551}),0.0011727538174333444,0.0018428988559666842,0.0005504762816523862,0.4693877551020409,254.700768619136,0.0005483150149839077,1.88114222907914
frozenset({6690}),frozenset({6691}),0.0006701450385333397,0.0004786750275238141,0.00031113876789047915,0.46428571428571425,969.9392857142856,0.00031081798619571425,1.8657731399486217
frozenset({5056}),frozenset({5445}),0.0006701450385333397,0.010722320616533436,0.00031113876789047915,0.46428571428571425,43.30086096938775,0.00030395325792774555,1.8466516681824705
frozenset({4627}),frozenset({4519}),0.0013402900770666795,0.004954286534871476,0.0006222775357809583,0.46428571428571425,93.71394064872325,0.000615637354699325,1.8574186651349063
frozenset({7847}),frozenset({7869}),0.0006701450385333397,0.002249772629361926,0.00031113876789047915,0.46428571428571425,206.37006079027356,0.00030963109392508417,1.8624670910918575
frozenset({3458}),frozenset({2406}),0.0006701450385333397,0.005935570341295294,0.00031113876789047915,0.46428571428571425,78.22091013824884,0.0003071610748753945,1.855586935362915
frozenset({5266}),frozenset({5260}),0.0016514288449571586,0.008903355511942941,0.0007658800440381025,0.46376811594202894,52.08913822658563,0.0007511767859287716,1.8482613099912413
frozenset({8065}),frozenset({8064}),0.000981283806423819,0.001627495093580968,0.00045474127614762337,0.46341463414634143,284.74103299856523,0.00045314424156725816,1.8606033045983263
frozenset({8976}),frozenset({8884}),0.000885548800919056,0.000981283806423819,0.000406873773395242,0.4594594594594595,468.2228081740277,0.00040600479869710206,1.8481846249581158
frozenset({5065}),frozenset({5279}),0.005815901584414341,0.0036857977119333684,0.0026566464027571682,0.45679012345679015,123.93249959916628,0.0026352101660045042,1.834123872393941
frozenset({7944}),frozenset({7942}),0.001627495093580968,0.0020583026183524007,0.0007419462926619118,0.45588235294117646,221.484610123119,0.0007385964152494384,1.834055011404109
frozenset({4388}),frozenset({4418}),0.001053085060552391,0.012541285721123929,0.0004786750275238141,0.45454545454545453,36.243927827897295,0.00046546798689077945,1.8103409761779397
frozenset({5128}),frozenset({4916}),0.00885548800919056,0.0073955291752429275,0.0040208702312000385,0.45405405405405413,61.39574914720547,0.003955379211267056,1.8181369020057434
frozenset({6538}),frozenset({7316}),0.005720166578909578,0.0032071226844095544,0.002584845148628596,0.45188284518828453,140.8997689377381,0.0025664998726347738,1.8185763181559247
frozenset({5435}),frozenset({5445}),0.0012206213201857259,0.010722320616533436,0.0005504762816523862,0.4509803921568628,42.05996148459384,0.0005373883885059786,1.8018986303056
frozenset({6710}),frozenset({6646}),0.0009573500550476282,0.0071322579101048295,0.0004308075247714327,0.45,63.093624161073826,0.00042397945726857994,1.8052140765270819
frozenset({6645}),frozenset({6646}),0.0035182614523000333,0.0071322579101048295,0.0015796275908285865,0.4489795918367347,62.95055471853171,0.0015545344427556026,1.8018710874964765
frozenset({44}),frozenset({87}),0.0006940787899095305,0.0007658800440381025,0.00031113876789047915,0.44827586206896547,585.3081896551723,0.0003106071867962973,1.8111118424201809
frozenset({5439}),frozenset({5445}),0.0020822363697285914,0.010722320616533436,0.0009334163036714375,0.44827586206896547,41.807727832512306,0.0009110898977158008,1.7930657938825332
frozenset({7938}),frozenset({8219}),0.0024651763917476425,0.00203436886697621,0.0011009525633047725,0.44660194174757284,219.5284980011422,0.0010959374852017964,1.8033414036263413
frozenset({8062}),frozenset({8061}),0.002584845148628596,0.0018428988559666842,0.0011488200660571537,0.4444444444444444,241.16594516594515,0.0011440564578898951,1.79668278205926
frozenset({8064}),frozenset({8106}),0.001627495093580968,0.005624431573404816,0.0007180125412857211,0.4411764705882353,78.43929912390487,0.0007088588064958229,1.7794089119212755
frozenset({4962}),frozenset({5117}),0.004786750275238141,0.00679718539083816,0.002106170121104782,0.44000000000000006,64.73267605633804,0.002073633692064343,1.7735764546592176
frozenset({5495}),frozenset({5445}),0.0011488200660571537,0.010722320616533436,0.0005026087789000048,0.43750000000000006,40.80273437500001,0.0004902907618210329,1.7587158744594962
frozenset({4241}),frozenset({4218}),0.0016514288449571586,0.0034703939495476523,0.0007180125412857211,0.4347826086956521,125.28335832083955,0.0007122814326140733,1.763090841473877
frozenset({3199}),frozenset({3201}),0.0007180125412857211,0.001938633861471447,0.00031113876789047915,0.43333333333333335,223.52510288065844,0.0003097468044649815,1.761284763773874
frozenset({8292}),frozenset({8181}),0.0016035613422047772,0.0011009525633047725,0.0006940787899095305,0.4328358208955224,393.14665801427645,0.0006923133449394137,1.7612167415331206
frozenset({457}),frozenset({456}),0.000885548800919056,0.0033746589440428894,0.00038294002201905126,0.43243243243243246,128.14107724746023,0.00037995159683764333,1.7559589342414483
frozenset({4261}),frozenset({4485}),0.003996936479823848,0.013929443300942989,0.0017232300990857308,0.4311377245508982,30.95154021853201,0.0016675549990125538,1.733408241776237
frozenset({8096}),frozenset({8436}),0.001292422574314298,0.007180125412857211,0.0005504762816523862,0.425925925925926,59.320123456790135,0.0005411965254824018,1.7294281686356685
frozenset({8221}),frozenset({7792}),0.001124886314680963,0.003996936479823848,0.0004786750275238141,0.4255319148936171,106.46451777296473,0.00047417892837701113,1.7337831105721588
frozenset({7905}),frozenset({7845}),0.001124886314680963,0.0015796275908285865,0.0004786750275238141,0.4255319148936171,269.38749194068345,0.00047689812606459855,1.7379910186381873
frozenset({6984}),frozenset({6535}),0.0011966875688095352,0.002417308888995261,0.0005026087789000048,0.42000000000000004,173.74693069306932,0.0004997160154025713,1.7199701570879393
frozenset({5441}),frozenset({5445}),0.0007419462926619118,0.010722320616533436,0.00031113876789047915,0.41935483870967744,39.11045506912443,0.00030318338186030976,1.703756003382637
frozenset({3317}),frozenset({3307}),0.0007419462926619118,0.0008376812981666747,0.00031113876789047915,0.41935483870967744,500.6138248847926,0.00031051725335687217,1.7207795488753799
frozenset({3317}),frozenset({3544}),0.0007419462926619118,0.00045474127614762337,0.00031113876789047915,0.41935483870967744,922.1833616298812,0.0003108013742865211,1.7214390566910793
frozenset({1861}),frozenset({1873}),0.0007419462926619118,0.0005026087789000048,0.00031113876789047915,0.41935483870967744,834.3563748079877,0.000310765859170315,1.721356618214117
frozenset({5073}),frozenset({5445}),0.0010291513091762003,0.010722320616533436,0.0004308075247714327,0.4186046511627907,39.04049003322259,0.00041977263447152036,1.7015576085395627
frozenset({8305}),frozenset({8304}),0.0010291513091762003,0.000885548800919056,0.0004308075247714327,0.4186046511627907,472.7064739157763,0.0004298961610636274,1.7184768560624195
frozenset({456}),frozenset({251}),0.0033746589440428894,0.0018907663587190656,0.0014120913311952516,0.41843971631205673,221.30693958165006,0.001405710639591705,1.7162609993100075
frozenset({7036}),frozenset({7035}),0.0013163563256904888,0.0014120913311952516,0.0005504762816523862,0.4181818181818182,296.1436055469954,0.0005486174662961147,1.7163229680245082
frozenset({3172}),frozenset({3174}),0.0008616150495428654,0.0011966875688095352,0.00035900627064286054,0.41666666666666663,348.18333333333334,0.0003579751866239734,1.7122342498820406
frozenset({5421}),frozenset({5448}),0.0008616150495428654,0.010674453113781054,0.00035900627064286054,0.41666666666666663,39.034005979073235,0.00034980900119438706,1.6959866518049467
frozenset({4604}),frozenset({4509}),0.0008616150495428654,0.0010770188119285818,0.00035900627064286054,0.41666666666666663,386.8703703703703,0.0003580782950258621,1.712439396322408
frozenset({8884}),frozenset({8976}),0.000981283806423819,0.000885548800919056,0.000406873773395242,0.4146341463414634,468.2228081740277,0.00040600479869710206,1.7068205207984297
frozenset({5455}),frozenset({5454}),0.001388157579819061,0.00203436886697621,0.0005744100330285769,0.4137931034482758,203.40121703853953,0.0005715860084657359,1.7024119589916287
frozenset({4568}),frozenset({4223}),0.0015078263367000143,0.0019147001100952563,0.0006222775357809583,0.41269841269841273,215.5420634920635,0.0006193905005280742,1.6994425376503788
frozenset({6972}),frozenset({6532}),0.000813747546790484,0.001388157579819061,0.00033507251926666987,0.4117647058823529,296.62677484787014,0.00033394290944153347,1.6976401321143075
frozenset({3454}),frozenset({2406}),0.000813747546790484,0.005935570341295294,0.00033507251926666987,0.4117647058823529,69.37239089184061,0.00033024246346263845,1.689909530419798
frozenset({6496}),frozenset({6497}),0.0009334163036714375,0.001938633861471447,0.00038294002201905126,0.41025641025641024,211.62139917695472,0.0003811304695659043,1.692364925191418
frozenset({8572}),frozenset({7789}),0.002513043894500024,0.004691015269733378,0.0010291513091762003,0.40952380952380957,87.29961127308067,0.0010173625818935906,1.6856039257528712
frozenset({6958}),frozenset({6955}),0.0036857977119333684,0.0022737063807381167,0.0015078263367000143,0.40909090909090906,179.92248803827752,0.0014994459149242814,1.68845988150952
frozenset({6957}),frozenset({6958}),0.0021779713752333543,0.0036857977119333684,0.000885548800919056,0.40659340659340654,110.31354359925787,0.0008775212390075645,1.6789739334854454
frozenset({87}),frozenset({44}),0.0007658800440381025,0.0006940787899095305,0.00031113876789047915,0.40625,585.3081896551723,0.0003106071867962973,1.6830415515117312
frozenset({457}),frozenset({251}),0.000885548800919056,0.0018907663587190656,0.00035900627064286054,0.4054054054054054,214.4132740335272,0.0003573319047610788,1.6786382565785178
frozenset({5021}),frozenset({5130}),0.00373366521468575,0.00509788904312862,0.0015078263367000143,0.40384615384615385,79.21830985915493,0.0014887925257113573,1.6688680570889456
frozenset({4341}),frozenset({4322}),0.0030395864247762193,0.003254990187161936,0.0012206213201857259,0.4015748031496063,123.37204724409449,0.0012107274962000487,1.6656133716609267
frozenset({5227}),frozenset({5228}),0.0022737063807381167,0.0009334163036714375,0.0009094825522952467,0.4,428.53333333333336,0.000907360237689704,1.6651109728272144
frozenset({5079}),frozenset({5076}),0.0008376812981666747,0.001053085060552391,0.00033507251926666987,0.4,379.8363636363636,0.0003341903696060664,1.6649115248990796
frozenset({5124}),frozenset({5136}),0.0017950313532143027,0.013761907041309656,0.0007180125412857211,0.39999999999999997,29.06573913043478,0.0006933094866665495,1.6437301549311503
frozenset({8280}),frozenset({8436}),0.0009573500550476282,0.007180125412857211,0.00038294002201905126,0.39999999999999997,55.70933333333333,0.0003760661285598035,1.6546997909785712
frozenset({5436}),frozenset({5448}),0.00306352017615241,0.010674453113781054,0.0012206213201857259,0.3984375,37.32626821748879,0.0011879199177022646,1.6445931169017667
frozenset({3205}),frozenset({3201}),0.0011488200660571537,0.001938633861471447,0.00045474127614762337,0.39583333333333337,204.18158436213994,0.0004525141346668271,1.6519636405051508
frozenset({274}),frozenset({273}),0.0007898137954142932,0.0011488200660571537,0.00031113876789047915,0.3939393939393939,342.9078282828283,0.00031023141395385845,1.6481044468910058
frozenset({5261}),frozenset({5021}),0.0007898137954142932,0.00373366521468575,0.00031113876789047915,0.3939393939393939,105.51010101010101,0.00030818986759646185,1.6438394523957685
frozenset({6892}),frozenset({6550}),0.0012206213201857259,0.002249772629361926,0.0004786750275238141,0.39215686274509803,174.30955360867753,0.00047592890708684463,1.6414600514807272
frozenset({5993}),frozenset({5193}),0.001531760088076205,0.0006222775357809583,0.0005983437844047676,0.390625,627.734375,0.0005973906045117519,1.6400044676335903
frozenset({8057}),frozenset({8436}),0.000981283806423819,0.007180125412857211,0.00038294002201905126,0.39024390243902435,54.35056910569105,0.00037589428122332234,1.6282245943229139
frozenset({7035}),frozenset({7036}),0.0014120913311952516,0.0013163563256904888,0.0005504762816523862,0.3898305084745763,296.1436055469954,0.0005486174662961147,1.6367315271328964
frozenset({7058}),frozenset({7059}),0.0012445550715619166,0.002513043894500024,0.0004786750275238141,0.38461538461538464,153.04761904761907,0.0004755474059998564,1.6209163036714374
frozenset({7766}),frozenset({7765}),0.0015556938394523958,0.00780240294863817,0.0005983437844047676,0.3846153846153846,49.29447852760735,0.000586205634204646,1.6123210952084628
frozenset({5052}),frozenset({5065}),0.0009334163036714375,0.005815901584414341,0.00035900627064286054,0.3846153846153846,66.13168724279835,0.00035357761328341965,1.6155491599253267
frozenset({4321}),frozenset({4247}),0.001124886314680963,0.0011727538174333444,0.0004308075247714327,0.3829787234042554,326.56361267911427,0.00042948831005171207,1.618788985192436
frozenset({3236}),frozenset({3406}),0.0010052175578000096,0.0030395864247762193,0.00038294002201905126,0.38095238095238093,125.33033370828646,0.00037988457637641565,1.6104745142369
frozenset({7960}),frozenset({8404}),0.00169929634770954,0.010004308075247714,0.000646211287157149,0.38028169014084506,38.011793247523414,0.0006292110029835195,1.597493048333123
frozenset({2041}),frozenset({2679}),0.0012684888229381073,0.008640084246804845,0.0004786750275238141,0.37735849056603776,43.675325354100245,0.0004677151772274985,1.5921841071187681
frozenset({5428}),frozenset({5448}),0.0012684888229381073,0.010674453113781054,0.0004786750275238141,0.37735849056603776,35.35155258482105,0.00046513460305800595,1.5889167874233214
frozenset({4322}),frozenset({4341}),0.003254990187161936,0.0030395864247762193,0.0012206213201857259,0.375,123.37204724409449,0.0012107274962000487,1.5951366617203582
frozenset({2035}),frozenset({2678}),0.0012206213201857259,0.013785840792685846,0.00045474127614762337,0.37254901960784315,27.02403322440087,0.00043791398495938495,1.571778816236657
frozenset({2015}),frozenset({2661}),0.0010291513091762003,0.0038294002201905127,0.00038294002201905126,0.37209302325581395,97.16744186046512,0.0003789989897690826,1.5864939181678448
frozenset({3307}),frozenset({2639}),0.0008376812981666747,0.002130103872480973,0.00031113876789047915,0.3714285714285714,174.3711075441412,0.00030935441971334944,1.5875202892937803
frozenset({3307}),frozenset({3317}),0.0008376812981666747,0.0007419462926619118,0.00031113876789047915,0.3714285714285714,500.61382488479256,0.00031051725335687217,1.5897287218071288
frozenset({3307}),frozenset({3327}),0.0008376812981666747,0.0009573500550476282,0.00031113876789047915,0.3714285714285714,387.9757142857142,0.0003103368136535669,1.5893860340033334
frozenset({8252}),frozenset({8254}),0.0008376812981666747,0.0010770188119285818,0.00031113876789047915,0.3714285714285714,344.86730158730154,0.0003102365693739529,1.5891956518901136
frozenset({7053}),frozenset({7052}),0.0011009525633047725,0.0012206213201857259,0.000406873773395242,0.3695652173913043,302.768115942029,0.00040552992722395903,1.5842707385955674
frozenset({4247}),frozenset({4321}),0.0011727538174333444,0.001124886314680963,0.0004308075247714327,0.3673469387755102,326.56361267911427,0.00042948831005171207,1.5788671151800202
frozenset({6565}),frozenset({6548}),0.0012445550715619166,0.0031353214302809822,0.00045474127614762337,0.36538461538461536,116.5381679389313,0.0004508391959605904,1.5708170692613757
frozenset({4400}),frozenset({4391}),0.0015078263367000143,0.006198841606433392,0.0005504762816523862,0.3650793650793651,58.89477232334376,0.0005411295050211742,1.5652368244698676
frozenset({2085}),frozenset({2198}),0.001053085060552391,0.001962567612847638,0.00038294002201905126,0.3636363636363636,185.28603104212857,0.00038087327138563743,1.5683445366083821
frozenset({4892}),frozenset({4874}),0.0008616150495428654,0.003996936479823848,0.00031113876789047915,0.3611111111111111,90.34697272122422,0.00030769494726739605,1.558961316814189
frozenset({7942}),frozenset({7944}),0.0020583026183524007,0.001627495093580968,0.0007419462926619118,0.36046511627906974,221.48461012311898,0.0007385964152494384,1.5610915531264007
frozenset({6781}),frozenset({6780}),0.0017950313532143027,0.0035900627064286055,0.000646211287157149,0.36000000000000004,100.27680000000001,0.0006397670120391043,1.5568905270212057
frozenset({569}),frozenset({568}),0.0028002489110143126,0.0011727538174333444,0.0010052175578000096,0.358974358974359,306.09523809523813,0.001001933555199854,1.5581705040448042
frozenset({8371}),frozenset({8482}),0.0017471638504619213,0.005600497822028625,0.0006222775357809583,0.35616438356164387,63.595129375951295,0.0006124925484417192,1.5444928438083387
frozenset({3200}),frozenset({3201}),0.0011488200660571537,0.001938633861471447,0.000406873773395242,0.3541666666666667,182.68878600823047,0.0004046466319144457,1.5453853411177219
frozenset({8090}),frozenset({8155}),0.0011488200660571537,0.0019865013642238285,0.000406873773395242,0.3541666666666667,178.2866465863454,0.0004045916407667717,1.5453112236941051
frozenset({6780}),frozenset({6778}),0.0035900627064286055,0.0013642238284428702,0.0012684888229381073,0.35333333333333333,258.9995321637427,0.0012635911738483933,1.5442821281003458
frozenset({8462}),frozenset({7765}),0.002106170121104782,0.00780240294863817,0.0007419462926619118,0.35227272727272724,45.149261015058556,0.0007255131046986702,1.5318138340442078
frozenset({3232}),frozenset({3221}),0.0010291513091762003,0.0011488200660571537,0.00035900627064286054,0.34883720930232553,303.6482558139535,0.00035782396096786995,1.5339500263271264
frozenset({3409}),frozenset({3411}),0.0015796275908285865,0.0018907663587190656,0.0005504762816523862,0.3484848484848485,184.30878404296126,0.0005474895749443431,1.5319816144261522
frozenset({8298}),frozenset({8299}),0.0012445550715619166,0.0007419462926619118,0.0004308075247714327,0.3461538461538462,466.54838709677426,0.00042988413175007375,1.5282770233171057
frozenset({5437}),frozenset({5445}),0.001866832607342875,0.010722320616533436,0.000646211287157149,0.34615384615384615,32.28348214285714,0.0006261945094038196,1.5130129214100076
frozenset({3408}),frozenset({3406}),0.0017471638504619213,0.0030395864247762193,0.0005983437844047676,0.3424657534246575,112.6685362959767,0.0005930331288830437,1.5162106289789863
frozenset({6907}),frozenset({6548}),0.000981283806423819,0.0031353214302809822,0.00033507251926666987,0.34146341463414637,108.90858313163285,0.00033199587911920156,1.513757474865129
