support,itemsets
0.0005026087789000048,frozenset({6767})
0.0005026087789000048,frozenset({31})
0.0005026087789000048,frozenset({8370})
0.0005026087789000048,"frozenset({6948, 6774})"
0.0005026087789000048,"frozenset({3201, 3210})"
0.0005026087789000048,frozenset({8457})
0.0005026087789000048,"frozenset({6540, 7308})"
0.0005026087789000048,frozenset({2619})
0.0005026087789000048,"frozenset({5445, 5495})"
0.0005026087789000048,frozenset({8389})
0.0005026087789000048,"frozenset({1256, 290})"
0.0005026087789000048,frozenset({922})
0.0005026087789000048,frozenset({3756})
0.0005026087789000048,"frozenset({6908, 4877})"
0.0005026087789000048,"frozenset({7924, 7845})"
0.0005026087789000048,frozenset({2147})
0.0005026087789000048,frozenset({1841})
0.0005026087789000048,"frozenset({7869, 7845})"
0.0005026087789000048,frozenset({1294})
0.0005026087789000048,frozenset({7768})
0.0005026087789000048,"frozenset({3451, 2406})"
0.0005026087789000048,"frozenset({6984, 6535})"
0.0005026087789000048,"frozenset({6644, 6645})"
0.0005026087789000048,frozenset({3228})
0.0005026087789000048,"frozenset({3673, 3674})"
0.0005026087789000048,frozenset({1806})
0.0005026087789000048,frozenset({5225})
0.0005026087789000048,frozenset({1850})
0.0005026087789000048,frozenset({2090})
0.0005026087789000048,"frozenset({2379, 2582})"
0.0005026087789000048,frozenset({4466})
0.0005026087789000048,frozenset({6648})
0.0005026087789000048,frozenset({7934})
0.0005026087789000048,frozenset({1873})
0.0005026087789000048,"frozenset({6955, 6957})"
0.0005026087789000048,frozenset({4281})
0.0005026087789000048,frozenset({8968})
0.0005026087789000048,frozenset({1874})
0.0005026087789000048,frozenset({3667})
0.0005026087789000048,"frozenset({4418, 4242})"
0.0005026087789000048,frozenset({7932})
0.0005026087789000048,frozenset({2640})
0.0005026087789000048,frozenset({8354})
0.0005026087789000048,frozenset({5447})
0.0004786750275238141,frozenset({6749})
0.0004786750275238141,frozenset({6873})
0.0004786750275238141,frozenset({1822})
0.0004786750275238141,"frozenset({7058, 7059})"
0.0004786750275238141,frozenset({8261})
0.0004786750275238141,frozenset({2637})
0.0004786750275238141,frozenset({3222})
0.0004786750275238141,frozenset({3790})
0.0004786750275238141,"frozenset({6892, 6550})"
0.0004786750275238141,frozenset({7824})
0.0004786750275238141,frozenset({2686})
0.0004786750275238141,frozenset({3128})
0.0004786750275238141,frozenset({511})
0.0004786750275238141,frozenset({3889})
0.0004786750275238141,"frozenset({7050, 6939})"
0.0004786750275238141,frozenset({8247})
0.0004786750275238141,frozenset({1838})
0.0004786750275238141,frozenset({3184})
0.0004786750275238141,frozenset({3581})
0.0004786750275238141,frozenset({2353})
0.0004786750275238141,frozenset({6628})
0.0004786750275238141,frozenset({6969})
0.0004786750275238141,frozenset({8217})
0.0004786750275238141,frozenset({473})
0.0004786750275238141,"frozenset({7225, 7231})"
0.0004786750275238141,"frozenset({7243, 7231})"
0.0004786750275238141,frozenset({7151})
0.0004786750275238141,frozenset({5425})
0.0004786750275238141,"frozenset({6826, 4877})"
0.0004786750275238141,frozenset({6824})
0.0004786750275238141,frozenset({1837})
0.0004786750275238141,frozenset({8286})
0.0004786750275238141,frozenset({2363})
0.0004786750275238141,frozenset({3486})
0.0004786750275238141,"frozenset({4418, 4388})"
0.0004786750275238141,frozenset({2084})
0.0004786750275238141,"frozenset({8062, 8063})"
0.0004786750275238141,frozenset({2023})
0.0004786750275238141,frozenset({6790})
0.0004786750275238141,"frozenset({8106, 7923})"
0.0004786750275238141,"frozenset({2090, 2679})"
0.0004786750275238141,frozenset({2043})
0.0004786750275238141,frozenset({6910})
0.0004786750275238141,"frozenset({5122, 5119})"
0.0004786750275238141,frozenset({7060})
0.0004786750275238141,"frozenset({4465, 4519})"
0.0004786750275238141,"frozenset({8061, 8063})"
0.0004786750275238141,frozenset({8002})
0.0004786750275238141,frozenset({7910})
0.0004786750275238141,"frozenset({5448, 5428})"
0.0004786750275238141,frozenset({624})
0.0004786750275238141,frozenset({817})
0.0004786750275238141,frozenset({8925})
0.0004786750275238141,frozenset({5114})
0.0004786750275238141,frozenset({6691})
0.0004786750275238141,frozenset({5006})
0.0004786750275238141,frozenset({3289})
0.0004786750275238141,frozenset({5150})
0.0004786750275238141,"frozenset({5217, 5260})"
0.0004786750275238141,frozenset({4600})
0.0004786750275238141,frozenset({1888})
0.0004786750275238141,frozenset({8433})
0.0004786750275238141,frozenset({5206})
0.0004786750275238141,"frozenset({7792, 8221})"
0.0004786750275238141,frozenset({8742})
0.0004786750275238141,frozenset({3284})
0.0004786750275238141,frozenset({719})
0.0004786750275238141,frozenset({3664})
0.0004786750275238141,"frozenset({2041, 2679})"
0.0004786750275238141,"frozenset({7905, 7845})"
0.0004786750275238141,frozenset({2538})
0.0004786750275238141,frozenset({1295})
0.0004786750275238141,frozenset({722})
0.0004786750275238141,frozenset({8145})
0.0004786750275238141,frozenset({5835})
0.00045474127614762337,frozenset({4250})
0.00045474127614762337,"frozenset({4962, 5139})"
0.00045474127614762337,frozenset({3785})
0.00045474127614762337,frozenset({3874})
0.00045474127614762337,frozenset({6572})
0.00045474127614762337,frozenset({4526})
0.00045474127614762337,frozenset({55})
0.00045474127614762337,frozenset({3762})
0.00045474127614762337,frozenset({11})
0.00045474127614762337,frozenset({8455})
0.00045474127614762337,"frozenset({6890, 4877})"
0.00045474127614762337,frozenset({1989})
0.00045474127614762337,frozenset({4369})
0.00045474127614762337,frozenset({8432})
0.00045474127614762337,frozenset({6760})
0.00045474127614762337,"frozenset({4619, 4485})"
0.00045474127614762337,frozenset({38})
0.00045474127614762337,frozenset({8524})
0.00045474127614762337,frozenset({8396})
0.00045474127614762337,frozenset({6815})
0.00045474127614762337,"frozenset({1857, 2582})"
0.00045474127614762337,frozenset({4483})
0.00045474127614762337,frozenset({6624})
0.00045474127614762337,frozenset({6574})
0.00045474127614762337,frozenset({4215})
0.00045474127614762337,frozenset({1477})
0.00045474127614762337,frozenset({1857})
0.00045474127614762337,frozenset({5440})
0.00045474127614762337,"frozenset({4260, 4261})"
0.00045474127614762337,"frozenset({2384, 2582})"
0.00045474127614762337,frozenset({7887})
0.00045474127614762337,frozenset({1860})
0.00045474127614762337,"frozenset({5448, 5437})"
0.00045474127614762337,frozenset({838})
0.00045474127614762337,"frozenset({5432, 5445})"
0.00045474127614762337,frozenset({801})
0.00045474127614762337,frozenset({8079})
0.00045474127614762337,frozenset({5087})
0.00045474127614762337,frozenset({5074})
0.00045474127614762337,frozenset({1326})
0.00045474127614762337,frozenset({707})
0.00045474127614762337,"frozenset({5136, 5155})"
0.00045474127614762337,frozenset({8001})
0.00045474127614762337,frozenset({7049})
0.00045474127614762337,frozenset({3126})
0.00045474127614762337,frozenset({5152})
0.00045474127614762337,frozenset({3275})
0.00045474127614762337,frozenset({3544})
0.00045474127614762337,frozenset({5280})
0.00045474127614762337,frozenset({6967})
0.00045474127614762337,frozenset({6963})
0.00045474127614762337,"frozenset({3201, 3205})"
0.00045474127614762337,"frozenset({3411, 3407})"
0.00045474127614762337,frozenset({7759})
0.00045474127614762337,frozenset({7776})
0.00045474127614762337,frozenset({7157})
0.00045474127614762337,"frozenset({3410, 3411})"
0.00045474127614762337,frozenset({7818})
0.00045474127614762337,frozenset({7831})
0.00045474127614762337,"frozenset({6548, 6565})"
0.00045474127614762337,frozenset({1034})
0.00045474127614762337,frozenset({7858})
0.00045474127614762337,"frozenset({6537, 6533})"
0.00045474127614762337,"frozenset({5136, 5132})"
0.00045474127614762337,frozenset({5773})
0.00045474127614762337,frozenset({5451})
0.00045474127614762337,"frozenset({7761, 7798})"
0.00045474127614762337,frozenset({4969})
0.00045474127614762337,frozenset({1933})
0.00045474127614762337,"frozenset({7233, 7231})"
0.00045474127614762337,frozenset({4988})
0.00045474127614762337,"frozenset({2035, 2678})"
0.00045474127614762337,frozenset({2749})
0.00045474127614762337,"frozenset({8064, 8065})"
0.00045474127614762337,frozenset({3457})
0.00045474127614762337,frozenset({3493})
0.00045474127614762337,"frozenset({8058, 8436})"
0.00045474127614762337,frozenset({6854})
0.00045474127614762337,frozenset({8137})
0.00045474127614762337,frozenset({4993})
0.00045474127614762337,frozenset({5026})
0.0004308075247714327,"frozenset({4208, 4341})"
0.0004308075247714327,frozenset({3875})
0.0004308075247714327,frozenset({8439})
0.0004308075247714327,frozenset({1851})
0.0004308075247714327,"frozenset({3409, 3407})"
0.0004308075247714327,frozenset({1852})
0.0004308075247714327,frozenset({985})
0.0004308075247714327,frozenset({4276})
0.0004308075247714327,"frozenset({3210, 3211})"
0.0004308075247714327,frozenset({3489})
0.0004308075247714327,frozenset({5292})
0.0004308075247714327,frozenset({171})
0.0004308075247714327,frozenset({5667})
0.0004308075247714327,frozenset({1957})
0.0004308075247714327,frozenset({2351})
0.0004308075247714327,frozenset({8182})
0.0004308075247714327,frozenset({2287})
0.0004308075247714327,frozenset({2165})
0.0004308075247714327,frozenset({7834})
0.0004308075247714327,"frozenset({6710, 6646})"
0.0004308075247714327,frozenset({3497})
0.0004308075247714327,frozenset({5236})
0.0004308075247714327,frozenset({1137})
0.0004308075247714327,frozenset({3586})
0.0004308075247714327,frozenset({4256})
0.0004308075247714327,frozenset({6602})
0.0004308075247714327,frozenset({6816})
0.0004308075247714327,frozenset({3224})
0.0004308075247714327,frozenset({3138})
0.0004308075247714327,frozenset({8449})
0.0004308075247714327,frozenset({117})
0.0004308075247714327,frozenset({8072})
0.0004308075247714327,frozenset({7755})
0.0004308075247714327,frozenset({3888})
0.0004308075247714327,"frozenset({4321, 4247})"
0.0004308075247714327,frozenset({2107})
0.0004308075247714327,"frozenset({7059, 7060})"
0.0004308075247714327,frozenset({7871})
0.0004308075247714327,frozenset({1928})
0.0004308075247714327,frozenset({180})
0.0004308075247714327,frozenset({1907})
0.0004308075247714327,frozenset({5842})
0.0004308075247714327,"frozenset({5035, 5420})"
0.0004308075247714327,frozenset({6579})
0.0004308075247714327,"frozenset({5073, 5445})"
0.0004308075247714327,frozenset({3666})
0.0004308075247714327,frozenset({1328})
0.0004308075247714327,frozenset({3663})
0.0004308075247714327,frozenset({2753})
0.0004308075247714327,"frozenset({8304, 8305})"
0.0004308075247714327,frozenset({5112})
0.0004308075247714327,frozenset({5031})
0.0004308075247714327,"frozenset({8298, 8299})"
0.0004308075247714327,"frozenset({2208, 2679})"
0.0004308075247714327,frozenset({3835})
0.0004308075247714327,frozenset({8039})
0.0004308075247714327,"frozenset({8282, 8436})"
0.0004308075247714327,frozenset({2857})
0.0004308075247714327,frozenset({3413})
0.0004308075247714327,frozenset({6991})
0.0004308075247714327,frozenset({7961})
0.0004308075247714327,frozenset({4491})
0.0004308075247714327,frozenset({7896})
0.0004308075247714327,frozenset({3807})
0.0004308075247714327,frozenset({2385})
0.0004308075247714327,"frozenset({5448, 5484})"
0.0004308075247714327,frozenset({7879})
0.0004308075247714327,"frozenset({2386, 2582})"
0.0004308075247714327,frozenset({6812})
0.0004308075247714327,frozenset({3303})
0.0004308075247714327,frozenset({7056})
0.0004308075247714327,frozenset({4477})
0.0004308075247714327,frozenset({8367})
0.0004308075247714327,frozenset({4296})
0.0004308075247714327,frozenset({7899})
0.0004308075247714327,frozenset({6573})
0.0004308075247714327,frozenset({8355})
0.0004308075247714327,frozenset({8490})
0.0004308075247714327,frozenset({3610})
0.000406873773395242,"frozenset({7035, 7037})"
0.000406873773395242,"frozenset({6956, 6958})"
0.000406873773395242,"frozenset({7052, 7053})"
0.000406873773395242,frozenset({5328})
0.000406873773395242,frozenset({7211})
0.000406873773395242,frozenset({7019})
0.000406873773395242,"frozenset({3409, 3410})"
0.000406873773395242,frozenset({8548})
0.000406873773395242,"frozenset({3592, 3595})"
0.000406873773395242,frozenset({7028})
0.000406873773395242,frozenset({8497})
0.000406873773395242,frozenset({5416})
0.000406873773395242,"frozenset({7036, 7037})"
0.000406873773395242,frozenset({7071})
0.000406873773395242,"frozenset({8090, 8155})"
0.000406873773395242,"frozenset({3403, 3404})"
0.000406873773395242,frozenset({6970})
0.000406873773395242,frozenset({7893})
0.000406873773395242,frozenset({7925})
0.000406873773395242,"frozenset({456, 1502})"
0.000406873773395242,"frozenset({8976, 8884})"
0.000406873773395242,frozenset({7973})
0.000406873773395242,frozenset({8341})
0.000406873773395242,"frozenset({2269, 2582})"
0.000406873773395242,frozenset({8007})
0.000406873773395242,frozenset({8323})
0.000406873773395242,"frozenset({5122, 5260})"
0.000406873773395242,frozenset({8080})
0.000406873773395242,frozenset({8083})
0.000406873773395242,frozenset({7015})
0.000406873773395242,frozenset({6881})
0.000406873773395242,frozenset({6494})
0.000406873773395242,frozenset({8285})
0.000406873773395242,"frozenset({5420, 4983})"
0.000406873773395242,frozenset({8208})
0.000406873773395242,frozenset({6818})
0.000406873773395242,"frozenset({3440, 2406})"
0.000406873773395242,frozenset({8400})
0.000406873773395242,frozenset({7854})
0.000406873773395242,frozenset({7754})
0.000406873773395242,frozenset({7224})
0.000406873773395242,"frozenset({4877, 6534})"
0.000406873773395242,frozenset({7251})
0.000406873773395242,frozenset({6614})
0.000406873773395242,"frozenset({8076, 7765})"
0.000406873773395242,"frozenset({3208, 3207})"
0.000406873773395242,frozenset({7317})
0.000406873773395242,"frozenset({3200, 3201})"
0.000406873773395242,frozenset({5246})
0.000406873773395242,frozenset({4384})
0.000406873773395242,frozenset({9335})
0.000406873773395242,frozenset({7774})
0.000406873773395242,frozenset({6603})
0.000406873773395242,frozenset({4368})
0.000406873773395242,frozenset({7777})
0.000406873773395242,frozenset({7781})
0.000406873773395242,"frozenset({2619, 2709})"
0.000406873773395242,frozenset({9500})
0.000406873773395242,"frozenset({2473, 2165})"
0.000406873773395242,frozenset({8717})
0.000406873773395242,frozenset({1512})
0.000406873773395242,frozenset({54})
0.000406873773395242,frozenset({1911})
0.000406873773395242,frozenset({3670})
0.000406873773395242,frozenset({3750})
0.000406873773395242,frozenset({2079})
0.000406873773395242,frozenset({579})
0.000406873773395242,frozenset({3423})
0.000406873773395242,frozenset({3506})
0.000406873773395242,frozenset({434})
0.000406873773395242,frozenset({1920})
0.000406873773395242,frozenset({392})
0.000406873773395242,frozenset({3635})
0.000406873773395242,frozenset({973})
0.000406873773395242,frozenset({641})
0.000406873773395242,frozenset({648})
0.000406873773395242,frozenset({2516})
0.000406873773395242,frozenset({3309})
0.000406873773395242,frozenset({3312})
0.000406873773395242,frozenset({824})
0.000406873773395242,frozenset({2416})
0.000406873773395242,frozenset({218})
0.000406873773395242,frozenset({1254})
0.000406873773395242,frozenset({3080})
0.000406873773395242,frozenset({502})
0.000406873773395242,frozenset({2288})
0.000406873773395242,frozenset({1844})
0.00038294002201905126,frozenset({8270})
0.00038294002201905126,frozenset({2540})
0.00038294002201905126,"frozenset({6496, 6497})"
0.00038294002201905126,frozenset({3276})
0.00038294002201905126,"frozenset({5448, 5445})"
0.00038294002201905126,frozenset({1228})
0.00038294002201905126,frozenset({368})
0.00038294002201905126,frozenset({8628})
0.00038294002201905126,"frozenset({3236, 3406})"
0.00038294002201905126,"frozenset({7852, 7853})"
0.00038294002201905126,frozenset({3697})
0.00038294002201905126,"frozenset({2198, 2174})"
0.00038294002201905126,"frozenset({1294, 1295})"
0.00038294002201905126,frozenset({8302})
0.00038294002201905126,frozenset({3763})
0.00038294002201905126,frozenset({5137})
0.00038294002201905126,"frozenset({3210, 3207})"
0.00038294002201905126,frozenset({4606})
0.00038294002201905126,"frozenset({5448, 5430})"
0.00038294002201905126,frozenset({4607})
0.00038294002201905126,"frozenset({659, 676})"
0.00038294002201905126,frozenset({3699})
0.00038294002201905126,"frozenset({4485, 4518})"
0.00038294002201905126,frozenset({8159})
0.00038294002201905126,frozenset({4274})
0.00038294002201905126,frozenset({2033})
0.00038294002201905126,"frozenset({5448, 5422})"
0.00038294002201905126,frozenset({234})
0.00038294002201905126,frozenset({4456})
0.00038294002201905126,"frozenset({8280, 8436})"
0.00038294002201905126,"frozenset({6789, 6790})"
0.00038294002201905126,frozenset({388})
0.00038294002201905126,frozenset({1241})
0.00038294002201905126,frozenset({1862})
0.00038294002201905126,frozenset({5258})
0.00038294002201905126,frozenset({3734})
0.00038294002201905126,"frozenset({3408, 3407})"
0.00038294002201905126,"frozenset({2661, 2015})"
0.00038294002201905126,frozenset({1884})
0.00038294002201905126,frozenset({6897})
0.00038294002201905126,frozenset({8125})
0.00038294002201905126,"frozenset({6644, 1991})"
0.00038294002201905126,"frozenset({6629, 6717})"
0.00038294002201905126,frozenset({8112})
0.00038294002201905126,"frozenset({1907, 2582})"
0.00038294002201905126,frozenset({7101})
0.00038294002201905126,frozenset({5609})
0.00038294002201905126,frozenset({1875})
0.00038294002201905126,frozenset({3212})
0.00038294002201905126,frozenset({1238})
0.00038294002201905126,frozenset({3161})
0.00038294002201905126,"frozenset({7057, 7058})"
0.00038294002201905126,frozenset({8014})
0.00038294002201905126,frozenset({8101})
0.00038294002201905126,"frozenset({2085, 2198})"
0.00038294002201905126,frozenset({3257})
0.00038294002201905126,frozenset({7232})
0.00038294002201905126,frozenset({2712})
0.00038294002201905126,frozenset({591})
0.00038294002201905126,frozenset({6973})
0.00038294002201905126,frozenset({3264})
0.00038294002201905126,frozenset({8177})
0.00038294002201905126,"frozenset({7898, 7948})"
0.00038294002201905126,"frozenset({3163, 3165})"
0.00038294002201905126,frozenset({3418})
0.00038294002201905126,"frozenset({6824, 4877})"
0.00038294002201905126,frozenset({3503})
0.00038294002201905126,frozenset({8450})
0.00038294002201905126,frozenset({7855})
0.00038294002201905126,frozenset({2074})
0.00038294002201905126,frozenset({5962})
0.00038294002201905126,frozenset({206})
0.00038294002201905126,frozenset({7826})
0.00038294002201905126,frozenset({6701})
0.00038294002201905126,frozenset({5943})
0.00038294002201905126,frozenset({6713})
0.00038294002201905126,"frozenset({5124, 5134})"
0.00038294002201905126,frozenset({3824})
0.00038294002201905126,"frozenset({5129, 5126})"
0.00038294002201905126,"frozenset({5089, 8404})"
0.00038294002201905126,frozenset({6046})
0.00038294002201905126,frozenset({944})
0.00038294002201905126,frozenset({3495})
0.00038294002201905126,frozenset({8977})
0.00038294002201905126,"frozenset({5089, 5029})"
0.00038294002201905126,frozenset({3436})
0.00038294002201905126,frozenset({35})
0.00038294002201905126,frozenset({2361})
0.00038294002201905126,frozenset({2352})
0.00038294002201905126,"frozenset({8057, 8436})"
0.00038294002201905126,frozenset({8533})
0.00038294002201905126,frozenset({5003})
0.00038294002201905126,frozenset({3475})
0.00038294002201905126,frozenset({8549})
0.00038294002201905126,frozenset({17})
0.00038294002201905126,frozenset({7909})
0.00038294002201905126,"frozenset({5129, 5446})"
0.00038294002201905126,frozenset({9684})
0.00038294002201905126,frozenset({3791})
0.00038294002201905126,frozenset({7975})
0.00038294002201905126,frozenset({2490})
0.00038294002201905126,"frozenset({2209, 2661})"
0.00038294002201905126,frozenset({2231})
0.00038294002201905126,frozenset({4234})
0.00038294002201905126,frozenset({5845})
0.00038294002201905126,frozenset({5092})
0.00038294002201905126,frozenset({8368})
0.00038294002201905126,frozenset({1109})
0.00038294002201905126,"frozenset({7873, 7876})"
0.00038294002201905126,frozenset({7802})
0.00038294002201905126,frozenset({683})
0.00038294002201905126,frozenset({1083})
0.00038294002201905126,frozenset({2499})
0.00038294002201905126,"frozenset({456, 457})"
0.00038294002201905126,frozenset({8003})
0.00035900627064286054,frozenset({5419})
0.00035900627064286054,"frozenset({3459, 3461})"
0.00035900627064286054,"frozenset({2352, 2582})"
0.00035900627064286054,"frozenset({8966, 8967})"
0.00035900627064286054,frozenset({574})
0.00035900627064286054,frozenset({1808})
0.00035900627064286054,frozenset({923})
0.00035900627064286054,"frozenset({8968, 8966})"
0.00035900627064286054,"frozenset({9335, 9735})"
0.00035900627064286054,"frozenset({2406, 3438})"
0.00035900627064286054,"frozenset({3172, 3174})"
0.00035900627064286054,"frozenset({3408, 3410})"
0.00035900627064286054,frozenset({2855})
0.00035900627064286054,frozenset({7895})
0.00035900627064286054,frozenset({3310})
0.00035900627064286054,frozenset({3319})
0.00035900627064286054,frozenset({3696})
0.00035900627064286054,"frozenset({4218, 4220})"
0.00035900627064286054,frozenset({7874})
0.00035900627064286054,frozenset({3591})
0.00035900627064286054,frozenset({3168})
0.00035900627064286054,frozenset({836})
0.00035900627064286054,"frozenset({2582, 2351})"
0.00035900627064286054,frozenset({3148})
0.00035900627064286054,frozenset({5418})
0.00035900627064286054,frozenset({7916})
0.00035900627064286054,frozenset({3472})
0.00035900627064286054,frozenset({5083})
0.00035900627064286054,frozenset({4614})
0.00035900627064286054,frozenset({7247})
0.00035900627064286054,frozenset({3337})
0.00035900627064286054,frozenset({3634})
0.00035900627064286054,frozenset({7238})
0.00035900627064286054,frozenset({4911})
0.00035900627064286054,frozenset({5050})
0.00035900627064286054,frozenset({3287})
0.00035900627064286054,frozenset({5163})
0.00035900627064286054,frozenset({4951})
0.00035900627064286054,"frozenset({7955, 8006})"
0.00035900627064286054,"frozenset({8436, 7950})"
0.00035900627064286054,"frozenset({8214, 7942})"
0.00035900627064286054,frozenset({7269})
0.00035900627064286054,"frozenset({3232, 3221})"
0.00035900627064286054,frozenset({3344})
0.00035900627064286054,"frozenset({8149, 7798})"
0.00035900627064286054,frozenset({5037})
0.00035900627064286054,frozenset({5143})
0.00035900627064286054,"frozenset({3208, 3209})"
0.00035900627064286054,"frozenset({7924, 7869})"
0.00035900627064286054,frozenset({3225})
0.00035900627064286054,"frozenset({8331, 8123})"
0.00035900627064286054,"frozenset({7888, 8436})"
0.00035900627064286054,frozenset({7947})
0.00035900627064286054,frozenset({7778})
0.00035900627064286054,frozenset({3300})
0.00035900627064286054,"frozenset({2406, 3447})"
0.00035900627064286054,"frozenset({8043, 8076})"
0.00035900627064286054,frozenset({812})
0.00035900627064286054,frozenset({7252})
0.00035900627064286054,"frozenset({8064, 8063})"
0.00035900627064286054,frozenset({3433})
0.00035900627064286054,frozenset({7866})
0.00035900627064286054,frozenset({2634})
0.00035900627064286054,frozenset({4994})
0.00035900627064286054,"frozenset({4874, 5030})"
0.00035900627064286054,frozenset({6799})
0.00035900627064286054,"frozenset({4396, 4485})"
0.00035900627064286054,frozenset({4212})
0.00035900627064286054,frozenset({1981})
0.00035900627064286054,frozenset({2530})
0.00035900627064286054,frozenset({6820})
0.00035900627064286054,"frozenset({6563, 4877})"
0.00035900627064286054,frozenset({8401})
0.00035900627064286054,"frozenset({5122, 5155})"
0.00035900627064286054,frozenset({5961})
0.00035900627064286054,frozenset({367})
0.00035900627064286054,frozenset({6836})
0.00035900627064286054,"frozenset({5120, 5136})"
0.00035900627064286054,frozenset({6850})
0.00035900627064286054,frozenset({1940})
0.00035900627064286054,"frozenset({4360, 4341})"
0.00035900627064286054,frozenset({5666})
0.00035900627064286054,"frozenset({1875, 2582})"
0.00035900627064286054,frozenset({2580})
0.00035900627064286054,"frozenset({457, 251})"
0.00035900627064286054,"frozenset({4592, 4227})"
0.00035900627064286054,frozenset({4330})
0.00035900627064286054,frozenset({6791})
0.00035900627064286054,"frozenset({5217, 5155})"
0.00035900627064286054,frozenset({2439})
0.00035900627064286054,frozenset({6751})
0.00035900627064286054,"frozenset({5221, 5279})"
0.00035900627064286054,frozenset({3810})
0.00035900627064286054,"frozenset({4604, 4509})"
0.00035900627064286054,"frozenset({4517, 4495})"
0.00035900627064286054,frozenset({6734})
0.00035900627064286054,frozenset({3805})
0.00035900627064286054,frozenset({3802})
0.00035900627064286054,"frozenset({446, 567})"
0.00035900627064286054,frozenset({6765})
0.00035900627064286054,frozenset({3796})
0.00035900627064286054,"frozenset({5448, 5421})"
0.00035900627064286054,frozenset({6772})
0.00035900627064286054,frozenset({8340})
0.00035900627064286054,frozenset({4277})
0.00035900627064286054,frozenset({2025})
0.00035900627064286054,"frozenset({5128, 5155})"
0.00035900627064286054,frozenset({8260})
0.00035900627064286054,"frozenset({6540, 6887})"
0.00035900627064286054,frozenset({5870})
0.00035900627064286054,"frozenset({6552, 6895})"
0.00035900627064286054,frozenset({1836})
0.00035900627064286054,frozenset({3710})
0.00035900627064286054,frozenset({3450})
0.00035900627064286054,frozenset({491})
0.00035900627064286054,frozenset({5521})
0.00035900627064286054,frozenset({1825})
0.00035900627064286054,frozenset({5522})
0.00035900627064286054,frozenset({2408})
0.00035900627064286054,frozenset({1824})
0.00035900627064286054,frozenset({1854})
0.00035900627064286054,frozenset({3886})
0.00035900627064286054,frozenset({1863})
0.00035900627064286054,frozenset({1866})
0.00035900627064286054,"frozenset({5260, 4916})"
0.00035900627064286054,"frozenset({5065, 5052})"
0.00035900627064286054,frozenset({8242})
0.00035900627064286054,"frozenset({5081, 5076})"
0.00035900627064286054,frozenset({2087})
0.00035900627064286054,frozenset({9258})
0.00035900627064286054,frozenset({2207})
0.00035900627064286054,frozenset({9203})
0.00035900627064286054,frozenset({2270})
0.00035900627064286054,frozenset({5615})
0.00035900627064286054,"frozenset({4929, 5131})"
0.00035900627064286054,frozenset({3704})
0.00035900627064286054,"frozenset({7223, 7231})"
0.00035900627064286054,frozenset({8244})
0.00035900627064286054,frozenset({1827})
0.00033507251926666987,frozenset({3363})
0.00033507251926666987,"frozenset({4928, 5260})"
0.00033507251926666987,frozenset({2192})
0.00033507251926666987,frozenset({6610})
0.00033507251926666987,frozenset({6575})
0.00033507251926666987,frozenset({2435})
0.00033507251926666987,"frozenset({2406, 3454})"
0.00033507251926666987,frozenset({6599})
0.00033507251926666987,frozenset({6566})
0.00033507251926666987,"frozenset({3457, 2406})"
0.00033507251926666987,frozenset({3431})
0.00033507251926666987,frozenset({3439})
0.00033507251926666987,frozenset({5071})
0.00033507251926666987,"frozenset({8040, 8199})"
0.00033507251926666987,frozenset({3424})
0.00033507251926666987,frozenset({2441})
0.00033507251926666987,frozenset({2082})
0.00033507251926666987,frozenset({2413})
0.00033507251926666987,"frozenset({5128, 5116})"
0.00033507251926666987,"frozenset({5122, 5117})"
0.00033507251926666987,frozenset({946})
0.00033507251926666987,"frozenset({5076, 5079})"
0.00033507251926666987,frozenset({2422})
0.00033507251926666987,"frozenset({5040, 5136})"
0.00033507251926666987,"frozenset({7969, 8482})"
0.00033507251926666987,"frozenset({7963, 8191})"
0.00033507251926666987,frozenset({5010})
0.00033507251926666987,"frozenset({5136, 5089})"
0.00033507251926666987,frozenset({6504})
0.00033507251926666987,frozenset({6514})
0.00033507251926666987,frozenset({2382})
0.00033507251926666987,frozenset({2757})
0.00033507251926666987,"frozenset({5184, 5260})"
0.00033507251926666987,frozenset({7230})
0.00033507251926666987,"frozenset({6907, 6548})"
0.00033507251926666987,frozenset({2587})
0.00033507251926666987,frozenset({5614})
0.00033507251926666987,"frozenset({6578, 6579})"
0.00033507251926666987,"frozenset({8122, 7765})"
0.00033507251926666987,"frozenset({6717, 7014})"
0.00033507251926666987,"frozenset({4258, 4391})"
0.00033507251926666987,frozenset({2632})
0.00033507251926666987,"frozenset({4282, 4255})"
0.00033507251926666987,frozenset({1846})
0.00033507251926666987,frozenset({5278})
0.00033507251926666987,"frozenset({3461, 3462})"
0.00033507251926666987,frozenset({1296})
0.00033507251926666987,frozenset({5413})
0.00033507251926666987,frozenset({3142})
0.00033507251926666987,frozenset({7038})
0.00033507251926666987,frozenset({5482})
0.00033507251926666987,frozenset({5466})
0.00033507251926666987,frozenset({7004})
0.00033507251926666987,"frozenset({7224, 7231})"
0.00033507251926666987,frozenset({6974})
0.00033507251926666987,"frozenset({4241, 4418})"
0.00033507251926666987,frozenset({5457})
0.00033507251926666987,frozenset({2581})
0.00033507251926666987,"frozenset({6544, 7157})"
0.00033507251926666987,frozenset({1117})
0.00033507251926666987,"frozenset({6544, 6888})"
0.00033507251926666987,"frozenset({5330, 5260})"
0.00033507251926666987,"frozenset({4490, 4495})"
0.00033507251926666987,frozenset({3326})
