itemID,bundles,free_bundles
5147,False,False
2979,False,False
7940,False,False
2996,False,False
533,False,False
299,False,False
158,False,False
6924,False,False
4225,False,False
250,False,False
5144,False,False
9068,False,False
5034,False,False
149,False,False
317,False,False
8021,False,False
9296,False,False
4817,False,False
405,False,False
403,False,False
157,False,False
9410,False,False
8909,False,False
535,False,False
534,False,False
7620,False,False
7636,False,False
7637,False,False
7638,False,False
7655,False,False
9590,False,False
6631,False,False
7648,False,False
539,False,False
7631,False,False
7630,False,False
8321,True,False
7652,False,False
7629,False,False
328,True,False
44,True,False
7398,False,False
4820,False,False
9367,False,False
9586,False,False
571,False,False
7968,False,False
8322,True,False
8323,True,False
59,False,False
9630,False,False
74,False,False
380,False,False
252,False,False
1999,False,False
5080,True,False
1855,False,False
57,False,False
8932,False,False
8212,False,False
7847,True,False
9092,False,False
9274,False,False
8997,False,False
22,False,False
4498,False,False
8779,False,False
7600,False,False
7577,False,False
7599,False,False
9066,False,False
9145,False,False
9144,False,False
9243,False,False
9413,False,False
9526,False,False
8734,False,False
4357,False,False
88,False,False
2212,True,False
6698,False,False
9618,False,False
4917,True,False
9619,False,False
9199,False,False
713,False,False
605,False,False
712,False,False
8845,False,False
513,False,False
392,False,False
5455,True,False
9355,False,False
165,False,False
471,False,False
7411,False,False
189,False,False
7491,False,False
546,False,False
5409,False,False
4782,False,False
8749,False,False
9094,False,False
9582,False,False
9093,False,False
8805,False,False
2228,False,False
7473,False,False
7532,False,False
6493,True,False
8872,False,False
9222,False,False
9224,False,False
8956,False,False
9124,False,False
9581,False,False
9189,False,False
9089,False,False
8959,False,False
9361,False,False
8874,False,False
8960,False,False
8799,False,False
9122,False,False
161,False,False
4769,False,False
376,False,False
2571,False,False
8374,True,False
281,False,False
5076,True,False
7951,False,False
7626,False,False
215,False,False
2569,False,False
2568,False,False
2570,True,False
2014,False,False
2200,False,False
7498,False,False
7442,False,False
6956,True,False
4793,False,False
9231,False,False
6837,False,False
6836,True,False
2246,False,False
9617,False,False
9584,False,False
2243,False,False
8241,False,False
3061,False,False
2984,False,False
6835,False,False
7546,False,False
2988,False,False
6834,True,False
8154,True,False
9202,False,False
4348,False,False
5454,True,False
7029,False,False
1858,False,False
8841,False,False
8843,False,False
8925,False,False
9566,False,False
9567,False,False
9568,False,False
9564,False,False
8842,False,False
8837,False,False
8844,False,False
8839,False,False
9169,False,False
8838,False,False
9565,False,False
8836,False,False
9119,False,False
9278,False,False
7886,False,False
282,False,False
8979,False,False
9229,False,False
5414,True,False
233,False,False
387,False,False
382,False,False
4835,False,False
7441,False,False
289,False,False
8976,True,False
620,False,False
705,False,False
721,False,False
443,False,False
371,False,False
8222,True,False
8223,True,False
4853,False,False
9234,False,False
706,False,False
61,False,False
720,False,False
708,False,False
288,False,False
9599,False,False
6619,False,False
719,False,False
642,False,False
7549,False,False
220,False,False
6875,False,False
8366,False,False
9545,False,False
9539,False,False
9537,False,False
9538,False,False
7479,False,False
9543,False,False
9329,False,False
4752,False,False
2220,False,False
4977,False,False
4852,False,False
562,False,False
434,False,False
2957,False,False
4537,True,False
8345,False,False
8915,False,False
397,False,False
8249,True,False
5077,True,False
4787,False,False
7010,False,False
7030,False,False
9591,False,False
8288,False,False
8852,False,False
7820,True,False
7006,True,False
5075,True,False
8250,False,False
9593,False,False
9588,False,False
6987,False,False
9585,False,False
8989,False,False
4342,False,False
7916,False,False
7846,True,False
9594,False,False
5169,False,False
9592,False,False
9595,False,False
9589,False,False
8289,True,False
8217,True,False
5411,False,False
6648,False,False
366,False,False
7790,False,False
134,False,False
9552,False,False
9551,False,False
9547,False,False
9548,False,False
9550,False,False
9549,False,False
796,False,False
581,False,False
7997,False,False
693,False,False
9002,False,False
2050,False,False
9154,False,False
8964,False,False
7427,False,False
9095,False,False
8029,False,False
8248,True,False
8286,True,False
7501,False,False
7489,False,False
9400,False,False
408,False,False
3005,False,False
4770,False,False
9358,False,False
9616,False,False
8371,True,False
9933,False,False
9416,False,False
6587,False,False
9883,False,False
8015,False,False
9615,False,False
7475,False,False
9245,False,False
9151,False,False
6679,False,False
2224,False,False
2222,False,False
4255,True,False
558,False,False
7009,True,False
8405,True,False
8275,True,False
9544,False,False
7497,False,False
195,False,False
8406,False,False
8103,False,False
8885,False,False
9520,False,False
10060,False,False
7828,False,False
8159,True,False
7982,True,False
13,False,False
9125,False,False
10061,False,False
10064,False,False
9172,False,False
8285,True,False
9407,False,False
398,False,False
10062,False,False
9521,False,False
9888,False,False
9937,False,False
4362,False,False
8786,False,False
9170,False,False
766,False,False
8937,False,False
9096,False,False
8847,False,False
9628,False,False
8092,True,False
6810,True,False
6811,True,False
4833,False,False
8151,False,False
4789,False,False
759,True,False
761,True,False
5108,False,False
2497,False,False
1940,True,False
6815,True,False
6814,True,False
6622,False,False
2976,False,False
5407,False,False
377,True,False
7,False,False
4292,False,False
549,False,False
760,False,False
6540,True,False
7513,False,False
6681,False,False
437,False,False
765,False,False
121,True,False
9364,False,False
4422,False,False
781,False,False
9239,False,False
303,False,False
430,False,False
423,False,False
6741,False,False
764,False,False
39,False,False
782,False,False
9406,False,False
9401,False,False
9395,False,False
521,False,False
9286,False,False
6666,False,False
670,False,False
7483,False,False
4811,False,False
4858,False,False
1984,False,False
102,True,False
396,False,False
286,False,False
10196,False,False
7496,False,False
226,False,False
4428,False,False
6925,False,False
9396,False,False
6944,False,False
4860,False,False
7420,False,False
8864,False,False
7559,False,False
6934,False,False
3049,False,False
9121,False,False
6788,True,False
7430,False,False
7008,True,False
64,False,False
4739,False,False
7007,False,False
7612,False,False
7584,False,False
8901,False,False
1962,False,False
6988,False,False
6878,False,False
7004,False,False
103,False,False
101,True,False
176,True,False
692,False,False
6736,False,False
7005,True,False
8340,False,False
2015,True,False
2982,False,False
270,False,False
762,False,False
702,False,False
1958,False,False
2959,False,False
6630,False,False
8798,False,False
2221,False,False
9001,False,False
9362,False,False
763,False,False
703,False,False
8812,False,False
2498,False,False
8781,False,False
9579,False,False
9365,False,False
9363,False,False
9627,False,False
4863,False,False
6861,False,False
219,True,False
21,False,False
320,False,False
5158,False,False
7514,False,False
710,False,False
296,False,False
496,False,False
8911,True,False
4319,False,False
9318,False,False
1971,False,False
9314,False,False
9309,False,False
462,False,False
1946,False,False
279,False,False
4508,False,False
7835,True,False
7943,False,False
7418,False,False
7563,False,False
167,False,False
2995,False,False
2159,False,False
8726,False,False
8977,True,False
821,False,False
76,False,False
2227,False,False
2229,False,False
4257,False,False
1935,True,False
1929,False,False
211,False,False
5157,False,False
777,False,False
822,False,False
4966,False,False
609,False,False
806,False,False
820,False,False
7640,False,False
1996,False,False
772,False,False
771,False,False
770,False,False
774,False,False
4287,True,False
3051,False,False
3039,False,False
2989,False,False
2955,False,False
9227,False,False
10078,False,False
557,False,False
6936,False,False
2226,False,False
8716,False,False
9033,False,False
773,False,False
7413,False,False
778,False,False
776,False,False
9237,False,False
461,False,False
7495,False,False
7929,True,False
7556,False,False
9675,False,False
2219,False,False
8337,False,False
794,False,False
4780,False,False
5174,False,False
395,False,False
8333,False,False
2160,False,False
5173,False,False
5175,False,False
9049,False,False
2230,False,False
6813,True,False
6812,True,False
2223,False,False
2225,False,False
823,False,False
3029,False,False
7453,False,False
422,False,False
4330,False,False
4279,False,False
217,False,False
807,False,False
7837,True,False
4327,False,False
9631,False,False
2974,False,False
9738,False,False
8332,False,False
767,False,False
81,False,False
8824,False,False
287,False,False
7998,False,False
7819,False,False
8428,False,False
7804,True,False
8174,False,False
8429,False,False
8426,False,False
7492,False,False
8171,False,False
8104,False,False
7510,False,False
6782,False,False
8430,False,False
8168,False,False
7808,False,False
6592,False,False
8423,False,False
7531,False,False
8346,False,False
8335,False,False
8424,False,False
8431,False,False
8336,False,False
6772,False,False
6,False,False
2954,False,False
173,False,False
8427,False,False
5167,False,False
8403,True,False
3010,False,False
8059,True,False
4799,False,False
4812,False,False
10,False,False
5182,True,False
7500,False,False
4869,False,False
9546,False,False
8180,False,False
6937,True,False
10037,False,False
929,False,False
8721,False,False
5028,False,False
2123,False,False
2198,True,False
7560,False,False
8809,False,False
5137,True,False
9673,False,False
9069,True,False
9267,False,False
8141,True,False
8404,True,False
6896,True,False
9272,False,False
2194,False,False
2124,False,False
9697,False,False
8356,False,False
9656,False,False
9668,False,False
9157,False,False
9658,False,False
9664,False,False
8825,False,False
9271,True,False
6761,False,False
6767,False,False
812,False,False
8722,False,False
298,False,False
9666,False,False
108,False,False
9155,False,False
9657,False,False
146,False,False
9665,False,False
9659,False,False
878,False,False
815,True,False
6889,True,False
2205,False,False
9284,False,False
10036,False,False
7050,True,False
6893,True,False
827,False,False
825,False,False
544,False,False
599,False,False
8900,False,False
9041,False,False
8851,False,False
8881,False,False
8761,False,False
199,False,False
362,False,False
6935,False,False
360,False,False
902,False,False
853,False,False
9060,False,False
886,False,False
8879,False,False
2362,False,False
6887,True,False
888,False,False
894,False,False
7033,True,False
225,False,False
256,False,False
851,False,False
852,False,False
779,False,False
363,False,False
98,False,False
824,False,False
905,False,False
3211,True,False
818,False,False
816,False,False
907,False,False
870,False,False
890,False,False
889,False,False
775,False,False
895,False,False
897,False,False
6890,True,False
7397,False,False
846,False,False
4989,False,False
780,False,False
903,False,False
817,True,False
869,False,False
871,False,False
893,False,False
901,False,False
427,False,False
891,False,False
896,False,False
900,True,False
899,True,False
718,False,False
56,False,False
868,False,False
819,False,False
200,False,False
336,False,False
4492,False,False
6791,True,False
4783,False,False
4911,False,False
388,True,False
7431,False,False
6492,False,False
3201,True,False
3203,True,False
6888,True,False
6894,True,False
7551,False,False
1915,False,False
9292,False,False
1975,False,False
9695,False,False
9293,False,False
8027,False,False
8947,False,False
8971,False,False
9291,False,False
9117,False,False
3200,True,False
9699,False,False
8866,False,False
8357,False,False
8951,False,False
8801,False,False
8955,False,False
8906,False,False
9529,False,False
9530,False,False
9698,False,False
9078,False,False
214,False,False
6792,False,False
928,False,False
6891,True,False
6897,False,False
162,False,False
7034,True,False
6892,True,False
6898,False,False
6895,True,False
2535,False,False
930,False,False
2518,False,False
2539,False,False
2532,False,False
2523,False,False
2534,True,False
2540,False,False
2528,False,False
2537,False,False
2533,False,False
2530,False,False
2531,False,False
2524,False,False
2538,False,False
2525,False,False
2536,False,False
2529,False,False
2526,False,False
2541,False,False
51,False,False
6938,False,False
2527,False,False
2408,False,False
2402,False,False
2403,False,False
2410,False,False
2478,False,False
714,False,False
54,False,False
6770,True,False
3207,True,False
3204,True,False
6798,False,False
6797,False,False
104,False,False
7545,False,False
6763,False,False
175,False,False
3233,True,False
579,True,False
3220,True,False
3231,True,False
7434,False,False
3223,True,False
6769,False,False
7990,True,False
2517,False,False
2409,False,False
2407,False,False
3217,True,False
7908,False,False
2405,False,False
9525,False,False
8936,False,False
826,False,False
2404,False,False
2406,True,False
867,False,False
2567,False,False
9674,False,False
2520,False,False
3234,True,False
2000,False,False
9788,False,False
3225,False,False
8898,False,False
9403,False,False
6962,False,False
795,False,False
808,False,False
879,False,False
877,False,False
813,True,False
906,False,False
810,False,False
809,False,False
3241,True,False
5501,False,False
5514,False,False
6779,True,False
2122,False,False
5508,False,False
7788,True,True
9667,False,False
8370,False,False
9660,False,False
911,False,False
910,False,False
7069,True,False
909,False,False
6525,True,False
6566,False,False
160,False,False
5461,False,False
5479,False,False
223,False,False
2185,False,False
9661,False,False
2660,False,False
5510,False,False
4795,False,False
188,False,False
2645,False,False
872,False,False
873,False,False
875,False,False
2365,False,False
9357,False,False
9560,False,False
5474,False,False
5463,False,False
5475,False,False
5672,False,False
2364,False,False
4921,False,False
836,False,False
2648,False,False
2052,False,False
5671,False,False
5482,False,False
5469,False,False
5459,False,False
5476,False,False
5457,False,False
5471,False,False
5477,False,False
365,False,False
6795,False,False
2647,False,False
5462,False,False
5458,False,False
5512,False,False
2646,False,False
2642,False,False
2643,False,False
2650,False,False
2649,False,False
2644,False,False
5670,False,False
6909,False,False
5460,False,False
5465,False,False
5456,False,False
5468,False,False
5473,False,False
2656,False,False
5467,False,False
5472,False,False
5478,False,False
5466,False,False
2079,False,False
2078,False,False
5470,False,False
904,False,False
2659,False,False
2651,False,False
2652,False,False
2655,False,False
2654,False,False
5481,False,False
5480,False,False
5673,False,False
9424,False,False
2635,False,False
9425,False,False
9426,False,False
7436,False,False
9504,False,False
9269,False,False
5507,False,False
5464,False,False
9432,False,False
9433,False,False
932,False,False
9430,False,False
5674,False,False
9427,False,False
9428,False,False
2637,True,False
2634,True,False
9103,False,False
5675,False,False
6913,True,False
2076,False,False
3038,False,False
6916,False,False
8358,True,False
3068,False,False
6908,True,False
7841,True,False
5434,True,False
3227,True,False
3216,True,False
2639,True,False
1888,True,False
2206,False,False
2477,False,False
2641,False,False
2638,False,False
2080,True,False
2640,False,False
2173,True,False
2072,False,False
2428,False,False
7941,False,False
5428,True,False
5433,True,False
2963,False,False
1827,False,False
1822,True,False
6961,False,False
6963,False,False
5542,False,False
264,False,False
811,True,False
6964,False,False
78,False,False
2611,False,False
6911,True,False
2636,False,False
6759,True,False
1817,False,False
3242,True,False
7051,True,False
4942,False,False
2307,False,False
9708,False,False
426,False,False
9580,False,False
9225,False,False
5429,True,False
2586,True,False
7404,False,False
1823,False,False
5524,False,False
8846,False,False
3209,True,False
1819,False,False
6751,False,False
5092,False,False
4960,False,False
6563,True,False
2980,False,False
2632,False,False
952,False,False
2633,False,False
2104,False,False
9629,False,False
1826,True,False
1814,False,False
1820,True,False
1815,False,False
9107,False,False
7529,False,False
1957,False,False
3022,False,False
3199,True,False
3208,True,False
3206,True,False
1824,False,False
1821,False,False
1825,False,False
1816,True,False
747,False,False
9663,False,False
3210,True,False
946,False,False
3205,True,False
5504,False,False
5505,False,False
5519,False,False
3202,True,False
1818,False,False
5184,True,False
5500,False,False
3015,False,False
5432,True,False
5431,True,False
6760,True,False
6748,False,False
6747,False,False
2618,False,False
5516,False,False
7657,False,False
943,False,False
2,False,False
7654,False,False
7970,True,False
7635,False,False
5483,True,False
7625,False,False
7658,False,False
7634,False,False
3221,True,False
3232,True,False
6753,False,False
7651,False,False
7663,False,False
7660,False,False
7650,False,False
7628,False,False
7573,False,False
7935,False,False
5089,True,False
5544,False,False
7814,True,False
2305,False,False
5534,False,False
9541,False,False
4539,True,False
2576,False,False
8115,True,False
4801,False,False
6855,False,False
5430,True,False
6758,False,False
6781,True,False
6780,True,False
7959,True,False
2432,False,False
2430,False,False
2312,False,False
2309,False,False
2306,False,False
4842,False,False
2427,False,False
2310,False,False
2311,False,False
2313,False,False
2304,False,False
2429,False,False
2431,False,False
2426,False,False
2308,False,False
8132,True,False
2314,False,False
7470,False,False
7553,False,False
9394,False,False
5178,False,False
8047,False,False
882,False,False
5525,False,False
5532,False,False
2665,False,False
1970,False,False
5529,False,False
5528,False,False
2070,False,False
2664,False,False
2653,False,False
5540,False,False
5527,False,False
5523,False,False
5530,False,False
5526,False,False
5538,False,False
959,False,False
5509,False,False
892,False,False
6907,True,False
5533,False,False
5549,False,False
5676,False,False
5535,False,False
5531,False,False
5536,False,False
5537,False,False
7926,False,False
960,False,False
1002,False,False
1003,False,False
9984,False,False
5541,False,False
5553,False,False
3245,False,False
3276,False,False
3230,True,False
5539,False,False
958,False,False
961,False,False
5502,False,False
5513,False,False
701,False,False
956,False,False
898,False,False
7547,False,False
1007,False,False
957,False,False
1008,False,False
7406,False,False
1006,False,False
963,False,False
962,False,False
5517,False,False
5168,False,False
3082,False,False
3084,False,False
3100,False,False
3087,False,False
3095,False,False
3099,False,False
3091,False,False
3212,False,False
1964,True,False
728,False,False
5518,False,False
3098,False,False
3088,False,False
3101,False,False
3092,False,False
5503,False,False
3083,False,False
3102,False,False
3081,False,False
1948,False,False
3085,False,False
3090,False,False
3105,False,False
3094,False,False
5487,True,False
3093,False,False
3269,False,False
3086,False,False
5506,False,False
727,False,False
5511,False,False
937,False,False
939,False,False
5515,False,False
3365,False,False
5520,False,False
6752,False,False
7071,False,False
3096,False,False
3097,False,False
53,False,False
3089,False,False
3103,False,False
3104,False,False
3080,False,False
3115,False,False
3116,False,False
3117,False,False
3114,False,False
3119,False,False
3107,False,False
3112,False,False
2174,True,False
3124,False,False
7011,False,False
3120,False,False
3121,False,False
729,False,False
6754,False,False
3109,False,False
3110,False,False
3122,False,False
3113,False,False
3123,False,False
3106,False,False
3108,False,False
3118,False,False
7667,False,False
7668,False,False
7673,False,False
7672,False,False
7669,False,False
7615,False,False
7580,False,False
7674,False,False
7675,False,False
7676,False,False
7678,False,False
7677,False,False
7679,False,False
3111,False,False
3260,False,False
3257,False,False
3265,False,False
3253,False,False
3277,False,False
3271,False,False
3258,False,False
3259,False,False
3274,False,False
3255,False,False
3263,False,False
3273,False,False
3268,False,False
3275,True,False
3252,False,False
2962,False,False
3266,False,False
7039,False,False
4486,True,False
9872,False,False
5548,False,False
5550,False,False
5546,False,False
8028,False,False
5427,True,False
8334,False,False
3261,False,False
3256,False,False
3264,True,False
3262,False,False
3251,False,False
5547,False,False
2516,False,False
5545,False,False
5669,False,False
5489,False,False
5662,False,False
3267,False,False
3270,False,False
3254,False,False
5496,False,False
5551,False,False
7521,False,False
5543,False,False
5552,False,False
6863,True,False
7927,False,False
5495,True,False
5420,True,False
3218,False,False
7932,True,False
3222,False,False
3219,True,False
3244,True,False
3237,True,False
3228,True,False
3239,True,False
2086,False,False
1030,False,False
8461,False,False
3238,True,False
3235,True,False
3226,True,False
3243,True,False
731,False,False
733,False,False
3236,True,False
8457,True,False
5649,False,False
5653,False,False
5651,False,False
732,False,False
737,False,False
5659,False,False
5647,False,False
5090,True,False
736,False,False
735,False,False
6862,True,False
6794,False,False
743,False,False
742,False,False
739,False,False
741,False,False
745,False,False
740,False,False
744,False,False
738,False,False
5654,False,False
6774,True,False
6776,False,False
322,False,False
3229,True,False
3224,False,False
3285,False,False
3240,False,False
5484,True,False
5439,True,False
5440,True,False
5663,False,False
750,False,False
748,False,False
751,False,False
746,False,False
749,False,False
753,False,False
752,False,False
754,False,False
5655,False,False
5657,False,False
757,False,False
756,False,False
755,False,False
758,False,False
2316,False,False
5437,True,False
5652,False,False
881,False,False
7671,False,False
5488,False,False
6750,False,False
940,False,False
1810,False,False
934,False,False
942,False,False
7040,False,False
4483,True,False
6921,True,False
7632,False,False
7041,False,False
7101,False,False
7045,False,False
5444,True,False
950,False,False
768,False,False
6615,True,False
6746,False,False
7109,False,False
7108,False,False
6799,True,False
5641,False,False
5660,False,False
4550,True,False
6784,False,False
7110,False,False
7048,False,False
7107,False,False
7044,False,False
949,False,False
954,False,False
933,False,False
995,False,False
994,False,False
5645,False,False
9485,False,False
945,False,False
9476,False,False
4762,False,False
6910,True,False
9487,False,False
9480,False,False
935,False,False
2580,False,False
7550,False,False
6914,True,False
884,False,False
953,False,False
7594,False,False
3291,False,False
6749,False,False
6588,True,False
9479,False,False
9484,False,False
9478,False,False
9481,False,False
438,False,False
936,False,False
883,False,False
944,False,False
996,False,False
9477,False,False
9483,False,False
9475,False,False
6765,False,False
9482,False,False
2609,False,False
2318,False,False
2662,False,False
4325,True,False
2577,False,False
7083,False,False
5490,False,False
1005,False,False
6529,False,False
6775,False,False
7570,False,False
7915,True,False
5447,True,False
8355,True,False
6773,False,False
6766,False,False
6870,True,False
1902,False,False
6793,False,False
7477,False,False
5661,False,False
955,False,False
7469,False,False
734,False,False
8968,True,False
8019,False,False
6869,False,False
6764,False,False
7084,False,False
8129,False,False
5450,True,False
6785,True,False
5419,False,False
6867,False,False
6755,False,False
5492,False,False
5485,True,False
2092,False,False
4324,True,False
1004,False,False
4371,True,False
7468,False,False
5643,False,False
2602,False,False
9596,False,False
132,False,False
5636,False,False
5426,True,False
2367,False,False
111,False,False
2546,False,False
2592,True,False
2549,False,False
2608,False,False
2598,False,False
2317,False,False
8402,False,False
2322,False,False
3290,False,False
1864,False,False
2315,True,False
2574,False,False
5452,True,False
2599,False,False
4295,False,False
2610,False,False
2366,False,False
8432,True,False
2575,True,False
2594,False,False
2600,True,False
7102,False,False
1951,True,False
5442,False,False
2573,False,False
5493,False,False
2658,False,False
416,False,False
413,False,False
141,False,False
1027,False,False
1987,False,False
1950,False,False
2551,False,False
2321,False,False
1865,False,False
3042,False,False
1883,False,False
2548,False,False
1973,False,False
2595,False,False
2320,False,False
2596,False,False
8433,True,False
887,False,False
1927,True,False
2087,False,False
845,False,False
280,False,False
7564,False,False
843,False,False
150,False,False
4484,True,False
2547,False,False
2544,False,False
2612,False,False
2545,False,False
4841,False,False
2550,False,False
2578,False,False
2593,False,False
80,False,False
844,False,False
9168,False,False
2663,False,False
2657,False,False
726,False,False
2603,False,False
5176,False,False
2587,False,False
5644,False,False
5631,False,False
5637,False,False
2617,False,False
2670,True,False
6817,True,False
5172,False,False
5177,False,False
5498,False,False
5494,False,False
5491,False,False
5446,True,False
5499,False,False
5449,True,False
5486,False,False
2482,False,False
4522,False,False
5445,True,False
3247,False,False
2175,False,False
4218,True,False
4241,True,False
1954,False,False
7103,False,False
2196,True,False
2195,False,False
2083,False,False
5453,True,False
4751,False,False
5436,True,False
2581,False,False
2686,False,False
5180,False,False
5497,False,False
2585,False,False
2088,False,False
5091,True,False
9236,False,False
9235,False,False
5421,True,False
6783,False,False
6778,True,False
7012,False,False
6865,False,False
6872,False,False
7104,False,False
8808,False,False
5632,False,False
1872,False,False
4836,False,False
6847,False,False
6866,False,False
9782,False,False
9780,False,False
9789,False,False
9879,False,False
9875,False,False
9878,False,False
9954,False,False
5424,True,False
5418,True,False
9787,False,False
4940,False,False
6777,False,False
1032,False,False
9955,False,False
769,False,False
931,False,False
9874,False,False
7653,False,False
7639,False,False
9756,False,False
9779,False,False
9871,False,False
9873,False,False
7574,False,False
7666,False,False
7681,False,False
7680,False,False
3453,True,False
3448,False,False
3457,True,False
5443,True,False
5451,True,False
4443,False,False
4432,False,False
9877,False,False
2667,False,False
5423,True,False
5448,True,False
5664,False,False
5642,False,False
8023,False,False
5639,False,False
5627,False,False
5629,True,False
5630,False,False
5635,True,False
5626,False,False
5633,False,False
5628,False,False
5634,False,False
5667,True,False
5668,True,False
5666,True,False
5425,True,False
1031,False,False
5650,False,False
5658,False,False
5665,False,False
5648,False,False
5522,True,False
2597,False,False
130,False,False
5441,True,False
4328,False,False
5656,False,False
5640,False,False
4220,True,False
2601,False,False
3441,True,False
5422,True,False
1115,False,False
3458,True,False
3443,True,False
4518,True,False
5646,False,False
5638,False,False
5435,True,False
866,False,False
2363,True,False
3454,True,False
45,False,False
4369,True,False
9429,False,False
6726,True,False
8187,False,False
7407,False,False
3440,True,False
3452,True,False
3455,False,False
7001,True,False
3436,True,False
3451,True,False
3437,True,False
938,False,False
880,False,False
7003,True,False
7002,True,False
1034,False,False
876,False,False
1038,False,False
6802,False,False
3447,True,False
8031,False,False
4879,False,False
3450,False,False
3439,True,False
7429,False,False
3446,True,False
3438,True,False
3456,False,False
4744,False,False
3442,True,False
4219,True,False
1035,False,False
1028,False,False
1033,False,False
948,False,False
1029,False,False
1037,True,False
3449,True,False
5043,True,False
2522,False,False
2543,True,False
3444,True,False
1133,False,False
3472,False,False
975,False,False
974,False,False
977,False,False
976,False,False
912,False,False
874,False,False
3445,False,False
7537,False,False
3462,True,False
3464,True,False
3460,True,False
3473,True,False
3461,True,False
1117,False,False
5558,False,False
5571,False,False
4240,True,False
2558,False,False
5187,False,False
3284,False,False
965,False,False
4396,True,False
4391,True,False
4400,True,False
967,False,False
991,False,False
4510,False,False
964,True,False
8483,False,False
5561,False,False
5565,False,False
6879,False,False
972,False,False
8484,False,False
966,False,False
2028,True,False
970,False,False
968,False,False
993,False,False
8485,False,False
989,False,False
2192,False,False
4214,False,False
4216,True,False
4273,False,False
4272,False,False
4215,True,False
2668,False,False
3403,True,False
5559,False,False
8255,False,False
5185,True,False
1025,False,False
999,False,False
9508,False,False
8444,False,False
8447,False,False
9510,False,False
2499,False,False
9513,False,False
1026,False,False
4298,True,False
9044,False,False
9512,False,False
6881,True,False
4275,True,False
9517,False,False
9514,False,False
9511,False,False
9509,False,False
990,False,False
988,False,False
992,False,False
723,False,False
7445,False,False
7437,False,False
4217,True,False
4536,False,False
4526,True,False
4418,True,False
4467,True,False
4485,True,False
4463,False,False
4392,True,False
4461,False,False
4473,False,False
4377,True,False
4374,True,False
4376,True,False
4375,True,False
4525,False,False
4480,True,False
4242,True,False
4223,True,False
4528,False,False
4532,True,False
4274,True,False
5047,False,False
4500,False,False
6727,True,False
6728,True,False
4533,False,False
4542,False,False
4394,True,False
4397,True,False
4414,False,False
4383,True,False
4390,True,False
4544,False,False
4291,False,False
4270,False,False
2666,False,False
4529,False,False
4531,False,False
4527,False,False
4368,True,False
2207,False,False
4271,False,False
4381,True,False
4379,True,False
4393,True,False
4370,True,False
4372,True,False
4206,True,False
6981,True,False
4568,True,False
3161,False,False
3169,False,False
3170,False,False
3168,False,False
5575,False,False
4380,True,False
4361,False,False
4802,False,False
8963,False,False
4373,True,False
4382,True,False
2109,True,False
4545,False,False
4856,False,False
2279,False,False
8454,True,False
7056,True,False
4421,False,False
2150,True,False
4534,False,False
9302,False,False
798,False,False
804,False,False
4464,True,False
4395,True,False
4466,True,False
6978,True,False
4567,True,False
6757,False,False
4530,False,False
4543,False,False
4538,False,False
2542,False,False
8921,False,False
5200,True,False
6984,True,False
8110,False,False
3278,True,False
8417,False,False
5583,False,False
6564,True,False
5186,False,False
6816,True,False
6565,True,False
5188,False,False
8416,False,False
5572,False,False
5585,False,False
5581,False,False
5576,False,False
3246,False,False
2521,True,False
3280,True,False
3286,True,False
3293,False,False
3287,False,False
3288,False,False
3347,True,False
3292,False,False
5555,False,False
5579,False,False
8418,False,False
7433,False,False
1149,False,False
3281,False,False
3346,True,False
5179,False,False
8445,False,False
3289,False,False
2209,True,False
2500,False,False
2519,True,False
3282,False,False
2572,False,False
3279,False,False
3283,True,False
2687,True,False
5557,False,False
2271,False,False
5055,False,False
4465,True,False
402,False,False
1141,False,False
1144,False,False
801,False,False
5577,False,False
2579,False,False
5570,False,False
1949,False,False
5560,False,False
5574,False,False
5554,False,False
5556,False,False
5582,False,False
5563,False,False
5562,False,False
6676,False,False
941,False,False
5586,False,False
797,False,False
2556,False,False
2553,False,False
2560,False,False
2564,False,False
3055,False,False
2565,False,False
2559,False,False
5587,False,False
2557,False,False
800,False,False
2555,False,False
5568,False,False
2273,False,False
6986,False,False
6975,False,False
3155,True,False
3158,False,False
3156,True,False
3157,False,False
802,False,False
5580,False,False
1147,False,False
1994,False,False
6976,True,False
5578,False,False
5573,False,False
5564,False,False
4259,True,False
116,False,False
1142,False,False
5569,False,False
5566,False,False
2689,False,False
2688,False,False
2278,False,False
1143,False,False
951,False,False
803,False,False
799,False,False
6985,True,False
5567,False,False
5584,False,False
805,False,False
93,False,False
3463,False,False
3468,True,False
916,False,False
5023,True,False
2283,False,False
1904,False,False
9080,False,False
2276,False,False
2280,False,False
2275,False,False
6805,False,False
3004,False,False
3050,False,False
6806,False,False
6804,True,False
7032,False,False
4975,False,False
7085,False,False
6818,True,False
6819,True,False
6977,False,False
3410,True,False
7052,True,False
4323,False,False
4261,True,False
7054,True,False
7053,True,False
6527,True,False
7055,False,False
6803,True,False
2118,False,False
1838,True,False
1840,True,False
3482,True,False
4973,False,False
7088,False,False
6915,False,False
8439,False,False
4930,False,False
6840,True,False
2272,False,False
4415,False,False
2274,False,False
2284,False,False
2277,False,False
8438,True,False
4435,False,False
2282,False,False
1109,True,False
1845,False,False
1834,True,False
1836,False,False
1832,False,False
4490,True,False
8442,False,False
9570,False,False
9576,False,False
9574,False,False
9577,False,False
9573,False,False
9079,False,False
9572,False,False
9571,False,False
9578,False,False
9575,False,False
9778,False,False
9569,False,False
3459,True,False
4854,False,False
